Longitude, Latitude, Line Group (Path ID), Order of Points 
-122.12305139999998, 37.4376682, 1, 1179
-122.13349295238098, 37.44663666666666, 1, 1180
-122.09144101851854, 37.43732059259259, 1, 1181
-122.12836293548385, 37.4637643548387, 1, 1182
-122.14270576000001, 37.45799576, 1, 1183
-122.14960039285715, 37.45219042857143, 1, 1184
-122.14601352380954, 37.46702666666667, 1, 1185
-122.16575510869563, 37.4877005, 1, 1186
-122.1899282142857, 37.481859571428565, 1, 1187
-122.19523709999999, 37.474809, 1, 1188
-122.20847217857143, 37.47988310714286, 1, 1189
-122.21049657894737, 37.47226242105263, 1, 1190
-122.2194057368421, 37.469584947368425, 1, 1191
-122.22584546666666, 37.471371466666675, 1, 1192
-122.22423755000003, 37.4792989, 1, 1193
-122.23273952000004, 37.47633499999999, 1, 1194
-122.24217211111112, 37.48451822222221, 1, 1195
-122.25295468750002, 37.489783, 1, 1196
-122.25785407142857, 37.4984025, 1, 1197
-122.26722192857143, 37.50716707142857, 1, 1198
-122.27974908333333, 37.51372516666667, 1, 1199
-122.28763550000002, 37.52045829166667, 1, 1200
-122.24861877142855, 37.4802314, 1, 1201
-122.25310955319148, 37.47172661702129, 1, 1202
-122.24088449999999, 37.493960785714286, 1, 1203
-122.23059463636365, 37.48939690909091, 1, 1204
-122.24040628571427, 37.554221142857145, 1, 1205
-122.21372232000002, 37.483866240000005, 1, 1206
-122.25537966666664, 37.51076554761905, 1, 1207
-122.27306369696969, 37.52642751515151, 1, 1208
-122.28414562962963, 37.54571985185185, 1, 1209
-122.29337772727271, 37.561899090909094, 1, 1210
-122.30337707692307, 37.56585246153847, 1, 1211
-122.30311036, 37.57022059999999, 1, 1212
-122.29393350000001, 37.57257337499999, 1, 1213
-122.343335, 37.58499985000001, 1, 1214
-122.37126871428572, 37.59200490476191, 1, 1215
-122.39393493548386, 37.60722035483871, 1, 1216
-122.33179493749999, 37.5813754375, 1, 1217
-122.3219542222222, 37.57283005555555, 1, 1218
-122.31991478260868, 37.565378739130445, 1, 1219
-122.32638507692306, 37.56242953846154, 1, 1220
-122.33017634782613, 37.55320491304348, 1, 1221
-122.31778173333335, 37.5525686, 1, 1222
-122.31371425000002, 37.5441923125, 1, 1223
-122.32411053571427, 37.54025478571428, 1, 1224
-122.33877953191488, 37.528459808510625, 1, 1225
-122.32321782051281, 37.523230589743584, 1, 1226
-122.30320478723405, 37.50376476595744, 1, 1227
-122.34531924137931, 37.52300162068966, 1, 1228
-122.34689873015874, 37.54570826984126, 1, 1229
-122.37271778846151, 37.56675617307693, 1, 1230
-122.36461977777779, 37.58138705555555, 1, 1231
-122.37934129032257, 37.58159735483871, 1, 1232
-122.34970570588233, 37.57666029411765, 1, 1233
-122.34493966666668, 37.567675400000006, 1, 1234
-122.33536107142858, 37.57221514285715, 1, 1235
-122.41560462878786, 37.53593200000001, 1, 1236
-122.38767712903227, 37.579457725806456, 1, 1237
-122.39912345454545, 37.589201090909086, 1, 1238
-122.398601, 37.599352117647065, 1, 1239
-122.40664974999999, 37.59398720833334, 1, 1240
-122.41873099999998, 37.601238153846154, 1, 1241
-122.41569285714283, 37.61281585714286, 1, 1242
-122.42191492857144, 37.6224175, 1, 1243
-122.428483, 37.61964137499999, 1, 1244
-122.43387864000002, 37.61774367999998, 1, 1245
-122.42530822727275, 37.63380581818183, 1, 1246
-122.40644822222224, 37.62803318518518, 1, 1247
-122.40988516666664, 37.623597624999995, 1, 1248
-122.3847594347826, 37.62079926086956, 1, 1249
-122.44968063636365, 37.6337825, 1, 1250
-122.45172271428568, 37.63956571428572, 1, 1251
-122.46059443478262, 37.64654917391304, 1, 1252
-122.43781821052632, 37.64513531578947, 1, 1253
-122.44696566666664, 37.655691875, 1, 1254
-122.46084770370369, 37.655670037037034, 1, 1255
-122.4697840909091, 37.66954086363637, 1, 1256
-122.47862652380952, 37.669025999999995, 1, 1257
-122.48529736842104, 37.67508352631579, 1, 1258
-122.49114293939391, 37.67702869696971, 1, 1259
-122.48378761290321, 37.65869377419355, 1, 1260
-122.48865107692306, 37.65298411538461, 1, 1261
-122.48441503448277, 37.635699344827586, 1, 1262
-122.4822178297872, 37.618121531914895, 1, 1263
-122.48681712698414, 37.58269379365079, 1, 1264
-122.46718079629633, 37.59243498148147, 1, 1265
-122.50319604999997, 37.590025633333326, 1, 1266
-122.49431375824176, 37.54179371428571, 1, 1267
-122.46494484, 37.523413773333345, 1, 1268
-122.49114293939391, 37.67702869696971, 1, 1269
-122.48824113043476, 37.69091673913044, 1, 1270
-122.47880765217394, 37.68215986956522, 1, 1271
-122.4788583478261, 37.69249560869566, 1, 1272
-122.46668247058824, 37.69825588235294, 1, 1273
-122.47963768421053, 37.70019531578947, 1, 1274
-122.48589955555556, 37.7035453888889, 1, 1275
-122.46749784210526, 37.71344421052632, 1, 1276
-122.45429271428573, 37.71159999999999, 1, 1277
-122.45672795454547, 37.71513240909091, 1, 1278
-122.44282744444445, 37.71948722222222, 1, 1279
-122.44506639130435, 37.72967595652174, 1, 1280
-122.43619792307689, 37.72828523076923, 1, 1281
-122.42353866666666, 37.72887385714286, 1, 1282
-122.41251115789476, 37.732273842105265, 1, 1283
-122.4079907894737, 37.74417431578948, 1, 1284
-122.39881237500002, 37.75388649999999, 1, 1285
-122.40624614285716, 37.759216499999994, 1, 1286
-122.4024515, 37.761446166666666, 1, 1287
-122.41296383333332, 37.76879355555556, 1, 1288
-122.42035738461536, 37.769629769230775, 1, 1289
-122.42468157142856, 37.768213, 1, 1290
-122.40385958823529, 37.77372347058823, 1, 1291
-122.40654918181818, 37.75195127272727, 1, 1292
-122.41074666666665, 37.75142555555556, 1, 1293
-122.41396200000001, 37.75127866666666, 1, 1294
-122.4122873, 37.75582479999999, 1, 1295
-122.41380349999999, 37.76112391666667, 1, 1296
-122.41915330769231, 37.75949553846154, 1, 1297
-122.42377527272728, 37.759373545454544, 1, 1298
-122.41446817391302, 37.74389213043478, 1, 1299
-122.41884216666669, 37.75227316666666, 1, 1300
-122.3956316, 37.7627099, 1, 1301
-122.38790210526315, 37.76054794736843, 1, 1302
-122.3938614347826, 37.772664130434784, 1, 1303
-122.405269625, 37.728424437499996, 1, 1304
-122.40224936363637, 37.72150281818182, 1, 1305
-122.39829349999998, 37.72475441666666, 1, 1306
-122.38964908333332, 37.72138933333333, 1, 1307
-122.40341931578948, 37.71648357894736, 1, 1308
-122.39369562962962, 37.71333444444445, 1, 1309
-122.41642823809525, 37.68748682539683, 1, 1310
-122.40696737500002, 37.65050191666668, 1, 1311
-122.40207273333334, 37.73425666666667, 1, 1312
-122.3904751785714, 37.744490071428565, 1, 1313
-122.39613608333336, 37.73247191666666, 1, 1314
-122.3908712352941, 37.73691482352941, 1, 1315
-122.38722722222221, 37.72773877777778, 1, 1316
-122.38392741176473, 37.73397505882353, 1, 1317
-122.37610630952378, 37.73504938095237, 1, 1318
-122.37532025, 37.7249683, 1, 1319
-122.4130164375, 37.736802437499996, 1, 1320
-122.420209, 37.73419255, 1, 1321
-122.421551, 37.737591, 1, 1322
-122.4206835263158, 37.74363178947368, 1, 1323
-122.42661300000002, 37.745522083333334, 1, 1324
-122.42309915384614, 37.75153461538462, 1, 1325
-122.42940772727273, 37.74938672727273, 1, 1326
-122.43042475, 37.75426508333333, 1, 1327
-122.43826818181816, 37.753339454545454, 1, 1328
-122.43986592857141, 37.74840771428571, 1, 1329
-122.44520755172414, 37.75230696551724, 1, 1330
-122.4384640952381, 37.745335476190476, 1, 1331
-122.44006139999998, 37.74062223333335, 1, 1332
-122.45677954545454, 37.743491818181816, 1, 1333
-122.45238517857145, 37.75142425, 1, 1334
-122.466901, 37.74833179166667, 1, 1335
-122.46654279166665, 37.739172, 1, 1336
-122.47017734999997, 37.752123600000004, 1, 1337
-122.48215423076921, 37.75269576923077, 1, 1338
-122.4836690625, 37.760129125, 1, 1339
-122.4917394, 37.76044233333334, 1, 1340
-122.49948764999999, 37.75706705, 1, 1341
-122.50655255555554, 37.761670111111115, 1, 1342
-122.50658273333332, 37.75623953333333, 1, 1343
-122.491327, 37.753211199999996, 1, 1344
-122.49062809090907, 37.746474, 1, 1345
-122.48079969999999, 37.762484, 1, 1346
-122.4741668888889, 37.763094555555554, 1, 1347
-122.4678544, 37.763049699999996, 1, 1348
-122.46956509523804, 37.75608747619047, 1, 1349
-122.48054275000003, 37.74688991666667, 1, 1350
-122.45024472000001, 37.738102479999995, 1, 1351
-122.43128300000001, 37.759646214285716, 1, 1352
-122.43687969230768, 37.75976346153846, 1, 1353
-122.44405415789473, 37.7589932631579, 1, 1354
-122.44063088235295, 37.764784294117646, 1, 1355
-122.43144775, 37.767885916666664, 1, 1356
-122.42995276923077, 37.765155846153846, 1, 1357
-122.43895645, 37.769557199999994, 1, 1358
-122.43797588888889, 37.77486511111111, 1, 1359
-122.42973655555554, 37.776021333333325, 1, 1360
-122.43870570000001, 37.778322, 1, 1361
-122.43822723076923, 37.781426846153856, 1, 1362
-122.43508542857144, 37.785085428571435, 1, 1363
-122.42955222222223, 37.783446888888896, 1, 1364
-122.42914084615383, 37.77977469230769, 1, 1365
-122.42257944444447, 37.783096444444446, 1, 1366
-122.42331733333333, 37.78745275, 1, 1367
-122.41987514285714, 37.78546657142857, 1, 1368
-122.416533, 37.785702625, 1, 1369
-122.41580680000001, 37.783143900000006, 1, 1370
-122.41814123529412, 37.77965223529412, 1, 1371
-122.41284937500001, 37.784141, 1, 1372
-122.41194780000001, 37.7857339, 1, 1373
-122.41221010000001, 37.7870404, 1, 1374
-122.41280455555554, 37.7886901111111, 1, 1375
-122.41103384615386, 37.783069230769236, 1, 1376
-122.41090936842104, 37.779699473684204, 1, 1377
-122.40853715384614, 37.776950769230766, 1, 1378
-122.40182349999999, 37.782115625, 1, 1379
-122.39369628571426, 37.78728919047619, 1, 1380
-122.330981, 37.78442025, 1, 1381
-122.418912, 37.787914375, 1, 1382
-122.41942518181818, 37.790887, 1, 1383
-122.4141762857143, 37.79057514285714, 1, 1384
-122.40991622222221, 37.791086777777785, 1, 1385
-122.41344181818182, 37.79317745454546, 1, 1386
-122.4095359, 37.7946578, 1, 1387
-122.40619483333334, 37.79350433333334, 1, 1388
-122.40492925, 37.7903160625, 1, 1389
-122.4050811, 37.795679099999994, 1, 1390
-122.39929405000001, 37.7996886, 1, 1391
-122.42707663636362, 37.792539000000005, 1, 1392
-122.4244947, 37.79415229999999, 1, 1393
-122.43182507142856, 37.797350928571426, 1, 1394
-122.43140021428573, 37.80048214285715, 1, 1395
-122.42765071428572, 37.802183, 1, 1396
-122.43170375, 37.806827625000004, 1, 1397
-122.42286384210529, 37.805269263157896, 1, 1398
-122.41599861538461, 37.802103076923075, 1, 1399
-122.41107257142855, 37.806528642857145, 1, 1400
-122.43979, 37.80245875, 1, 1401
-122.44185066666667, 37.79771525, 1, 1402
-122.44477058333335, 37.80364341666667, 1, 1403
-122.42002972727273, 37.79475145454546, 1, 1404
-122.41483527272727, 37.79627881818182, 1, 1405
-122.41021450000001, 37.7991445, 1, 1406
-122.40711864285716, 37.79962257142858, 1, 1407
-122.40797505882352, 37.80228876470588, 1, 1408
-122.4207440909091, 37.79836090909091, 1, 1409
-122.43102988888889, 37.78797755555556, 1, 1410
-122.43332677777776, 37.791008222222224, 1, 1411
-122.44162885714285, 37.78975085714285, 1, 1412
-122.43984870000001, 37.7867919, 1, 1413
-122.4506532352941, 37.784394176470585, 1, 1414
-122.44748017647059, 37.77854423529412, 1, 1415
-122.45648966666668, 37.77849244444444, 1, 1416
-122.46152255555555, 37.77779111111112, 1, 1417
-122.46172409090909, 37.785577727272724, 1, 1418
-122.46849215384614, 37.77737638461539, 1, 1419
-122.47609366666666, 37.777350083333324, 1, 1420
-122.47583366666666, 37.78367677777778, 1, 1421
-122.46923484615385, 37.78456730769231, 1, 1422
-122.4857553125, 37.7867209375, 1, 1423
-122.464495, 37.795349692307695, 1, 1424
-122.5923696080403, 37.923600658291456, 1, 1425
-122.48751886111108, 37.85082019444445, 1, 1426
-122.51287340909093, 37.870147772727265, 1, 1427
-122.53025960465119, 37.8709656860465, 1, 1428
-122.5482637631579, 37.89476132894737, 1, 1429
-122.52247439393939, 37.90155884848483, 1, 1430
-122.5075701764706, 37.89363747058823, 1, 1431
-122.49238075000002, 37.90656482692308, 1, 1432
-122.43112584615382, 37.86226833333334, 1, 1433
-122.46367465384618, 37.87454846153846, 1, 1434
-122.54122382456141, 37.912869263157894, 1, 1435
-122.55981695081968, 37.909511442622936, 1, 1436
-122.5242044, 37.925107175, 1, 1437
-122.53577038983053, 37.93646877966102, 1, 1438
-122.52208724137931, 37.950875310344834, 1, 1439
-122.53065720000001, 37.945495959999995, 1, 1440
-122.55000263013697, 37.947868821917815, 1, 1441
-122.56504969491523, 37.96389622033899, 1, 1442
-122.5224063703704, 37.960346370370374, 1, 1443
-122.50142135897437, 37.960071717948715, 1, 1444
-122.50689300000002, 37.966734062499995, 1, 1445
-122.5372308787879, 37.96994781818182, 1, 1446
-122.5502863333333, 37.9841916060606, 1, 1447
-122.56542743589746, 37.974719153846145, 1, 1448
-122.57567880769233, 37.978388846153834, 1, 1449
-122.58552483333334, 38.005221516666666, 1, 1450
-122.60219666666666, 38.0063881875, 1, 1451
-122.67223882733816, 38.01553251798562, 1, 1452
-122.5933186868687, 37.972497000000004, 1, 1453
-122.53225995238095, 37.98241657142858, 1, 1454
-122.50764515217391, 37.981922043478264, 1, 1455
-122.48020005128204, 37.98443192307691, 1, 1456
-122.54804533333332, 37.99870833333333, 1, 1457
-122.56400164285714, 38.01779178571429, 1, 1458
-122.52091468749997, 38.02771539583332, 1, 1459
-122.58979018571429, 38.03537061428571, 1, 1460
-122.56639285000003, 38.0627971, 1, 1461
-122.56099109302328, 38.07784951162791, 1, 1462
-122.56067866666667, 38.08991852380953, 1, 1463
-122.57202662500002, 38.11057808333333, 1, 1464
-122.58685884313726, 38.13072429411765, 1, 1465
-122.59090168965517, 38.11587741379309, 1, 1466
-122.64492103896102, 38.116290376623375, 1, 1467
-122.58445992000003, 38.09718464000001, 1, 1468
-122.54025896774192, 38.10485312903226, 1, 1469
-122.54215751200002, 38.13594806400001, 1, 1470
-122.74332617821793, 38.142736873762374, 1, 1471
-122.54534531698114, 38.218784641509465, 1, 1472
-122.63051184126982, 38.20245761904761, 1, 1473
-122.59061477777777, 38.2394685, 1, 1474
-122.60884115384617, 38.24451361538461, 1, 1475
-122.61485186666665, 38.238522800000005, 1, 1476
-122.61891066666665, 38.25354376666666, 1, 1477
-122.64497177272729, 38.26187654545455, 1, 1478
-122.6473045952381, 38.27419766666666, 1, 1479
-122.70315261643839, 38.31487776712328, 1, 1480
-122.70706367741938, 38.32112983870966, 1, 1481
-122.70732417647059, 38.341911235294106, 1, 1482
-122.69918382608695, 38.3574852173913, 1, 1483
-122.70095422727272, 38.36810200000001, 1, 1484
-122.70757010526313, 38.403855, 1, 1485
-122.68599361403511, 38.406502350877204, 1, 1486
-122.65934482524271, 38.39421827184465, 1, 1487
-122.66949316000002, 38.43518196, 1, 1488
-122.66560698333335, 38.450864566666674, 1, 1489
-122.69127684848488, 38.44372069696969, 1, 1490
-122.62467901000004, 38.41441268999998, 1, 1491
-122.53785695813951, 38.3860332976744, 1, 1492
-122.70897749999999, 38.435239857142854, 1, 1493
-122.71259693750001, 38.4416330625, 1, 1494
-122.70674450000001, 38.448416200000004, 1, 1495
-122.69754763636367, 38.46041120454545, 1, 1496
-122.70114241836741, 38.47962734693878, 1, 1497
-122.67479497619044, 38.46926561904762, 1, 1498
-122.65597879545453, 38.46363549999999, 1, 1499
-122.6427788497409, 38.51844623834197, 1, 1500
-122.55629496026495, 38.46731523178808, 1, 1501
-122.59876160360353, 38.421796090090105, 1, 1502
-122.6641585, 38.478139529411756, 1, 1503
-122.7124862777778, 38.45816988888889, 1, 1504
-122.7235551904762, 38.46005042857143, 1, 1505
-122.73826215, 38.45201575, 1, 1506
-122.73750430434782, 38.46703491304348, 1, 1507
-122.74810288888891, 38.47985407407408, 1, 1508
-122.77552089189187, 38.4981601891892, 1, 1509
-122.74756484146343, 38.531245365853664, 1, 1510
-122.78061173076925, 38.53348546153846, 1, 1511
-122.80882572222224, 38.54557066666666, 1, 1512
-122.81162375000002, 38.5548665, 1, 1513
-122.80197538888888, 38.55273911111111, 1, 1514
-122.74160143283585, 38.57965508208954, 1, 1515
-122.8267535642857, 38.6161483, 1, 1516
-122.86523788235296, 38.61094152941176, 1, 1517
-122.97333605737701, 38.61405285519127, 1, 1518
-122.80986716883118, 38.707893363636366, 1, 1519
-123.0167705046729, 38.809441990654186, 1, 1520
-123.09819497235014, 38.76923599539172, 1, 1521
-122.85668285714286, 38.620392257142875, 1, 1522
-122.85467616521738, 38.52325373913041, 1, 1523
-122.76041806666667, 38.470384066666675, 1, 1524
-122.80349696825402, 38.47462157142857, 1, 1525
-122.75879885185185, 38.461561740740734, 1, 1526
-122.74924360869566, 38.457171565217386, 1, 1527
-122.7581314516129, 38.440775225806455, 1, 1528
-122.72136236363639, 38.42072422727273, 1, 1529
-122.73425404166666, 38.418664625, 1, 1530
-122.77529661249994, 38.39057985, 1, 1531
-122.79920481967211, 38.430582557377065, 1, 1532
-122.72644706666667, 38.427031033333336, 1, 1533
-122.7342677272727, 38.43485675757576, 1, 1534
-122.73177503703702, 38.43916903703703, 1, 1535
-122.72491729032257, 38.391410677419344, 1, 1536
-122.69431909090909, 38.347976363636356, 1, 1537
-122.6848726190476, 38.33849719047619, 1, 1538
-122.6816646, 38.32729529999999, 1, 1539
-122.6301370241935, 38.34434347580645, 1, 1540
-122.69556195833333, 38.32308333333333, 1, 1541
-122.70156964999998, 38.3339765, 1, 1542
-122.79467546808505, 38.34004272340425, 1, 1543
-122.80177862162162, 38.383818135135144, 1, 1544
-122.82878360526317, 38.38434784210527, 1, 1545
-122.88118723200004, 38.34348760000001, 1, 1546
-122.88173123684204, 38.417892578947374, 1, 1547
-122.98773661666665, 38.377329191666654, 1, 1548
-122.88173123684204, 38.417892578947374, 1, 1549
-122.90567709859154, 38.47811404225351, 1, 1550
-122.91184650990094, 38.51309361881191, 1, 1551
-123.00369389071037, 38.531123234972654, 1, 1552
-123.01252708035716, 38.478044508928555, 1, 1553
-122.90567709859154, 38.47811404225351, 1, 1554
-122.84092882692305, 38.411889076923075, 1, 1555
-122.67212741666664, 38.25175203333334, 1, 1556
-122.73503541111107, 38.26313230000001, 1, 1557
-122.65459022857142, 38.243310171428575, 1, 1558
-122.64754334615385, 38.250080499999996, 1, 1559
-122.62959843243246, 38.23135508108109, 1, 1560
-122.66613739344258, 38.20938457377048, 1, 1561
-122.64120731034483, 38.26588148275861, 1, 1562
-122.64497177272729, 38.26187654545455, 1, 1563
-122.49404699999998, 38.04868366666667, 1, 1564
-122.518935, 38.05528620930233, 1, 1565
-122.49640700000002, 38.00364025423729, 1, 1566
-122.50163953703706, 37.9303586111111, 1, 1567
-122.50005054285715, 37.866830199999995, 1, 1568
-122.48141818181817, 37.78285772727273, 1, 1569
-122.48878553846151, 37.782561923076926, 1, 1570
-122.4841973, 37.7786262, 1, 1571
-122.48398233333334, 37.774659777777785, 1, 1572
-122.49276457142857, 37.77648428571428, 1, 1573
-122.49662346666668, 37.77703206666667, 1, 1574
-122.50467266666665, 37.77955183333333, 1, 1575
-122.50285357142856, 37.78320407142858, 1, 1576
-122.50720727777778, 37.77704333333334, 1, 1577
-122.44825300000001, 37.77437275, 1, 1578
-122.45180721428572, 37.7887015, 1, 1579
-122.43854226666666, 37.793850533333334, 1, 1580
-122.42928072727274, 37.771806454545455, 1, 1581
-122.42532078571426, 37.773490571428574, 1, 1582
-122.4237321818182, 37.777480545454544, 1, 1583
-122.44604070588235, 37.76520676470588, 1, 1584
-122.45076592857141, 37.765472357142855, 1, 1585
-122.4598342777778, 37.76383383333333, 1, 1586
-122.45589481481484, 37.75852948148148, 1, 1587
-122.44759590909092, 37.770458454545455, 1, 1588
-122.47302060975609, 37.76980519512194, 1, 1589
-122.42986704999998, 37.7373654, 1, 1590
-122.42756299999998, 37.726385416666666, 1, 1591
-122.43235161538465, 37.7232913076923, 1, 1592
-122.429021, 37.719909384615384, 1, 1593
-122.43602309090907, 37.71813854545454, 1, 1594
-122.43959319999999, 37.71386426666666, 1, 1595
-122.43207708695651, 37.711327826086944, 1, 1596
-122.41849389655171, 37.71730817241378, 1, 1597
-122.42081814285714, 37.71050514285714, 1, 1598
-122.41638763636364, 37.70942645454546, 1, 1599
-122.41239158333332, 37.71313991666666, 1, 1600
-122.40631713333336, 37.7114098, 1, 1601
-122.415295, 37.70442836363637, 1, 1602
-122.41054242105264, 37.722696052631576, 1, 1603
-122.4533606923077, 37.71921615384615, 1, 1604
-122.45711326666667, 37.722086000000004, 1, 1605
-122.45802185000002, 37.7284793, 1, 1606
-122.44458915789471, 37.70968110526315, 1, 1607
-122.44502810526316, 37.705300842105274, 1, 1608
-122.43443041025643, 37.702917538461556, 1, 1609
-122.45298866666667, 37.70503506666667, 1, 1610
-122.45616083333333, 37.69753203333333, 1, 1611
-122.46241076923077, 37.70482249999999, 1, 1612
-122.47835947058823, 37.71668064705882, 1, 1613
-122.49176833333337, 37.725047296296296, 1, 1614
-122.479755125, 37.7193140625, 1, 1615
-122.48094628571428, 37.72743292857143, 1, 1616
-122.48704271428572, 37.73213933333333, 1, 1617
-122.48534052941174, 37.73789076470588, 1, 1618
-122.49749923809527, 37.74246166666667, 1, 1619
-122.50479538461536, 37.742047615384614, 1, 1620
-122.4685072857143, 37.71921485714285, 1, 1621
-122.46799457142856, 37.727220535714295, 1, 1622
-122.46566652, 37.687703840000005, 1, 1623
-122.47072279999998, 37.657554450000006, 1, 1624
-122.47701734482756, 37.65096872413793, 1, 1625
-122.45558066666665, 37.66267342857143, 1, 1626
-122.44994391666665, 37.67626838888889, 1, 1627
-122.44114864705882, 37.66268814705881, 1, 1628
-122.43493759999998, 37.666381200000004, 1, 1629
-122.41967828205128, 37.669137871794874, 1, 1630
-122.40702833333336, 37.66195233333334, 1, 1631
-122.41850842105264, 37.656618894736845, 1, 1632
-122.45958964000003, 37.62756216, 1, 1633
-122.41061737931037, 37.60695127586208, 1, 1634
-122.36013135151514, 37.4462464, 1, 1635
-122.31130975862071, 37.51692206896552, 1, 1636
-122.30562104761906, 37.52795495238096, 1, 1637
-122.29911470000002, 37.532926999999994, 1, 1638
-122.31206080952383, 37.53281223809524, 1, 1639
-122.28153816326534, 37.48374302040816, 1, 1640
-122.26905459493673, 37.46324553164556, 1, 1641
-122.27800266666664, 37.408732765957446, 1, 1642
-122.29493136595745, 37.326955374468085, 1, 1643
-122.25658306944443, 37.44516029166667, 1, 1644
-122.21562293333331, 37.445103577777765, 1, 1645
-122.2768195, 37.48870333333333, 1, 1646
-122.26377849999999, 37.49581013636364, 1, 1647
-122.2831828615384, 37.497464984615384, 1, 1648
-122.2785938958334, 37.501762479166665, 1, 1649
-122.28860154838705, 37.562597483870974, 1, 1650
-122.2761241081081, 37.55867243243244, 1, 1651
-122.258198875, 37.5648879375, 1, 1652
-122.25185486363638, 37.55815749999999, 1, 1653
-122.25947199999997, 37.551834666666664, 1, 1654
-122.26677911764703, 37.54901752941177, 1, 1655
-122.26287984374999, 37.5414653125, 1, 1656
-122.26955646153846, 37.54239696153846, 1, 1657
-122.26184825000001, 37.56155391666667, 1, 1658
-122.30933843749997, 37.5582413125, 1, 1659
-122.29957584210524, 37.546162, 1, 1660
-122.25615402857144, 37.52804725714285, 1, 1661
-122.24142412903224, 37.53984703225806, 1, 1662
-122.28288857142857, 37.531709142857146, 1, 1663
-122.28962577777777, 37.5361905, 1, 1664
-122.23450846428572, 37.46768514285714, 1, 1665
-122.22529319230767, 37.45399473076923, 1, 1666
-122.23407369230769, 37.45642992307692, 1, 1667
-122.25462772, 37.459450059999995, 1, 1668
-122.18663094444449, 37.46675405555556, 1, 1669
-122.18016733333332, 37.45698529166666, 1, 1670
-122.18218993333332, 37.44815759999999, 1, 1671
-122.18608226315791, 37.44370142105263, 1, 1672
-122.19416111111114, 37.43507125925926, 1, 1673
-122.20353747826086, 37.43137245652174, 1, 1674
-122.20500733333337, 37.42360383333334, 1, 1675
-122.21623821551718, 37.376925560344844, 1, 1676
-122.16420924528299, 37.408178886792456, 1, 1677
-122.17446256666668, 37.4385622, 1, 1678
-122.1759822222222, 37.42968588888888, 1, 1679
-122.16490035, 37.42808229999999, 1, 1680
-122.15809074999999, 37.422516624999986, 1, 1681
-122.17007766666667, 37.47363677777777, 1, 1682
-122.16056816000003, 37.4618162, 1, 1683
-122.12949684090913, 37.476850818181816, 1, 1684
-122.04281532, 37.39076643999999, 1, 1685
-122.0570026, 37.379046900000006, 1, 1686
-122.05087991666669, 37.378710999999996, 1, 1687
-122.04082427272729, 37.375710999999995, 1, 1688
-122.03083792307694, 37.37289823076923, 1, 1689
-122.08350014285713, 37.37867992857144, 1, 1690
-122.09450117142858, 37.383972542857144, 1, 1691
-122.09053092307694, 37.39406323076923, 1, 1692
-122.09752166666665, 37.39744291666667, 1, 1693
-122.10644507692308, 37.40199553846154, 1, 1694
-122.10613305263156, 37.39218868421053, 1, 1695
-122.08618657894738, 37.36900252631579, 1, 1696
-121.93771000000002, 37.24695111428571, 1, 1697
-121.93472007407408, 37.240193851851856, 1, 1698
-121.93595892753618, 37.227257246376816, 1, 1699
-121.89593612500003, 37.235652083333335, 1, 1700
-121.8912234090909, 37.22828690909092, 1, 1701
-121.869781174312, 37.1988455412844, 1, 1702
-121.83411196296294, 37.2050757037037, 1, 1703
-121.86899664516126, 37.21183906451613, 1, 1704
-121.85637947058825, 37.21337205882353, 1, 1705
-121.8771910909091, 37.23022381818183, 1, 1706
-121.88444072727275, 37.24417740909091, 1, 1707
-121.92318551851852, 37.25619085185185, 1, 1708
-121.86768570000001, 37.269536800000004, 1, 1709
-121.85239360000001, 37.26174533333333, 1, 1710
-121.8373722352941, 37.25770135294118, 1, 1711
-121.82362808333335, 37.255134500000004, 1, 1712
-121.86880038888889, 37.26051616666666, 1, 1713
-121.85893380952378, 37.25295, 1, 1714
-121.85435973333334, 37.27784506666668, 1, 1715
-121.86115902857144, 37.28907028571429, 1, 1716
-121.89712546153845, 37.32792080769231, 1, 1717
-121.87046646153846, 37.32287238461538, 1, 1718
-121.85951315, 37.32591275, 1, 1719
-121.86622145454548, 37.34567127272727, 1, 1720
-121.87050635714284, 37.35130578571428, 1, 1721
-121.86782258823533, 37.358593117647054, 1, 1722
-121.86204375000001, 37.364608499999996, 1, 1723
-121.85397546153845, 37.35836015384616, 1, 1724
-121.85152539999999, 37.3272885, 1, 1725
-121.81451128571429, 37.28097776190475, 1, 1726
-121.81693136666667, 37.273049833333324, 1, 1727
-121.81428742857143, 37.267055571428564, 1, 1728
-121.82524062499998, 37.264038875, 1, 1729
-121.83590505882351, 37.27214117647059, 1, 1730
-121.8460458125, 37.2699755625, 1, 1731
-121.80494880000002, 37.2628994, 1, 1732
-121.81139974999999, 37.25486706249999, 1, 1733
-121.81693244444442, 37.24853505555556, 1, 1734
-121.78954715384617, 37.25094653846154, 1, 1735
-121.76266091666666, 37.23473766666666, 1, 1736
-121.78383529999999, 37.22961636666667, 1, 1737
-121.794289, 37.233117243902434, 1, 1738
-121.81302636363638, 37.24033218181819, 1, 1739
-121.82339886666668, 37.2413362, 1, 1740
-121.83627347619048, 37.23758814285715, 1, 1741
-121.8442055, 37.2401221, 1, 1742
-121.85483964705884, 37.24310394117647, 1, 1743
-121.86672676190474, 37.245678047619045, 1, 1744
-121.80810469523801, 37.19734127142859, 1, 1745
-121.85501980000001, 37.22118939999999, 1, 1746
-121.8245145, 37.23031542857142, 1, 1747
-121.8110397222222, 37.23099188888889, 1, 1748
